year;idhous;region;refper;hldtyp;nbpers;nbkid;aduk1;aduk2;idispy;hdbgt;idpers;sex;age;edcat;occupa;iavsy;relarp;idspou;civsta;maxcop;ownkid;edyear;mnist;nat_1;nat_2;nat_3;permit;hab_ch;plingu
2003;14101;Lake Gen;1410101;one pers;1;0;0;0;47815.60156;7217.974071;1410101;woman;49;bachelor;full-tim;inapplicable;Referenc;inapplicable;divorced;0;0;13;46.318993;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;14281;Middlela;1428102;couple w;5;0;3;0;159887.2031;27948.26485;1428102;woman;51;universi;part-tim;inapplicable;Referenc;1428101;married;28;3;18;21.916782;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;14611;Middlela;1461102;couple w;3;1;0;0;60597.60156;11737.36927;1461102;woman;35;universi;child. w;inapplicable;Referenc;1461101;married;6;2;18;22.369362;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;14661;Middlela;1466101;couple w;4;2;0;0;59115.62891;11757.4464;1466101;man;39;apprenti;full-tim;inapplicable;Referenc;1466102;married;13;2;12;45.878496;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;14861;Middlela;1486101;couple w;2;0;0;0;122033.3984;23756.03285;1486101;woman;58;universi;full-tim;inapplicable;Referenc;1486102;married;31;0;18;21.81912;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;14891;Middlela;1489101;one pers;1;0;0;0;57428.19922;10881.33068;1489101;man;33;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;16;34.482;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;15011;Middlela;1501102;couple w;3;0;0;1;53855.125;8662.831456;1501102;woman;61;universi;child. w;inapplicable;Referenc;1501101;married;30;3;18;24.620352;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;15041;Middlela;1504101;one pers;1;0;0;0;54897.19922;11703.08475;1504101;woman;38;apprenti;full-tim;inapplicable;Referenc;inapplicable;widower/;0;0;12;46.611168;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;15141;Middlela;1514101;one pers;1;0;0;0;40661.60156;8005.746276;1514101;man;59;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;16;29.799016;Switzerl;inapplic;inapplic;inapplic;1944;german
2003;15151;Middlela;1515102;couple w;2;0;0;0;72399;11028.47738;1515102;woman;27;apprenti;full-tim;inapplicable;Referenc;1515101;married;7;2;12;52.843968;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;15161;Middlela;1516101;couple w;5;2;1;0;91785.60156;15757.85045;1516101;man;46;vocation;full-tim;inapplicable;Referenc;1516102;married;21;3;16;34.633064;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;15221;Middlela;1522101;couple w;3;0;1;0;86539.39844;12310.55507;1522101;woman;59;apprenti;part-tim;inapplicable;Referenc;1522102;married;34;2;12;47.49648;Switzerl;France a;inapplic;inapplic;since bi;french
2003;15222;Middlela;1522103;one pers;1;0;0;0;48021.39844;9233.952816;1522103;man;23;full-tim;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;54.72144;Switzerl;France a;inapplic;inapplic;since bi;french
2003;15351;Middlela;1535102;couple w;5;2;1;0;100707.2422;19211.23201;1535102;woman;46;bachelor;child. w;inapplicable;Referenc;1535101;married;22;3;13;47.274215;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;15381;Middlela;1538102;couple w;2;0;0;0;91041;17668.0456;1538102;woman;30;universi;full-tim;inapplicable;Referenc;1538101;married;5;2;18;21.630942;Spain an;inapplic;inapplic;resident;since bi;french
2003;15401;Middlela;1540102;lone par;2;0;1;0;72629.39844;14369.93329;1540102;woman;47;bachelor;full-tim;inapplicable;Referenc;inapplicable;divorced;19;1;13;44.955715;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;15451;Middlela;1545102;couple w;2;0;0;0;111481.2031;20264.83653;1545102;woman;60;apprenti;full-tim;inapplicable;Referenc;1545101;widower/;6;3;12;51.953568;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;15501;Middlela;1550101;couple w;2;0;0;0;25206.49609;5202.149497;1550101;man;77;apprenti;retired;25320;Referenc;1550102;married;36;2;12;53.510496;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;15521;Middlela;1552101;one pers;1;0;0;0;23145.54492;4049.530268;1552101;woman;69;compulso;retired;24000;Referenc;inapplicable;widower/;0;2;9;67.347096;Austria;Italy;inapplic;resident;1956;french
2003;15541;Middlela;1554101;one pers;1;0;0;0;69803.60156;14446.53372;1554101;woman;61;bachelor;full-tim;inapplicable;Referenc;inapplicable;divorced;0;2;13;42.270892;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;15611;Middlela;1561101;couple w;5;3;0;0;81503.39844;13459.26524;1561101;woman;46;universi;part-tim;inapplicable;Referenc;1561102;married;14;3;18;23.119692;Switzerl;United S;inapplic;inapplic;1989;french
2003;15751;Middlela;1575101;couple w;2;0;0;0;68007.20313;11379.76787;1575101;man;33;PhD;part-tim;inapplicable;Referenc;1575103;single.;0;2;21;10.307493;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;15991;Middlela;1599102;couple w;5;3;0;0;80184.44531;12648.47099;1599102;woman;33;bachelor;child. w;inapplicable;Referenc;1599101;married;12;3;13;43.485786;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;16061;Middlela;1606101;couple w;2;0;0;0;56457;10125.4247;1606101;woman;65;apprenti;retired;17180;Referenc;1606102;married;37;2;12;53.256096;France a;Italy;inapplic;resident;1963;french
2003;16081;Middlela;1608102;couple w;3;1;0;0;61821.15234;10869.60161;1608102;woman;39;universi;part-tim;inapplicable;Referenc;1608101;married;9;inapplic;18;21.81912;Switzerl;France a;inapplic;inapplic;since bi;inapplic
2003;16231;Middlela;1623102;couple w;5;3;0;0;76187.79688;14071.14267;1623102;woman;43;bachelor;child. w;inapplicable;Referenc;1623101;married;23;3;13;44.176699;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;16561;Middlela;1656102;couple w;2;0;0;0;67469.20313;10787.77331;1656102;man;56;elementa;full-tim;inapplicable;Referenc;1656101;married;34;1;10;63.72761;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;16641;Middlela;1664102;couple w;2;0;0;0;98756.39844;16498.60532;1664102;woman;58;apprenti;child. w;inapplicable;Referenc;1664101;married;34;3;12;53.1696;Switzerl;inapplic;inapplic;inapplic;1969;german
2003;16642;Middlela;1664103;couple w;2;0;0;0;109929.2031;19878.72637;1664103;woman;30;bachelor;full-tim;inapplicable;Referenc;1664201;single.;0;2;13;46.318993;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;16731;Middlela;1673101;one pers;1;0;0;0;30768.59961;6317.446135;1673101;man;29;universi;in schoo;inapplicable;Referenc;inapplicable;single.;0;1;18;23.984358;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;16901;Middlela;1690102;couple w;5;3;0;0;64092.22656;9231.151076;1690102;woman;44;universi;work in;inapplicable;Referenc;1690101;married;17;3;18;24.758508;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;17051;Middlela;1705101;one pers;1;0;0;0;44765.19922;7031.118817;1705101;man;40;apprenti;full-tim;inapplicable;Referenc;inapplicable;divorced;0;0;12;50.910528;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;17071;Middlela;1707101;couple w;2;0;0;0;93786.20313;17001.35279;1707101;man;63;universi;full-tim;inapplicable;Referenc;1707102;married;34;2;18;21.704784;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;17361;Middlela;1736102;other ho;2;0;0;0;94765.60156;14397.55166;1736102;man;24;apprenti;full-tim;inapplicable;Referenc;inapplicable;single.;24;0;12;54.28896;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;17422;Middlela;1742103;one pers;1;0;0;0;41232;7858.460928;1742103;woman;28;bachelor;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;13;50.687047;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;17551;Middlela;1755102;couple w;2;0;0;0;101671.2031;17205.22988;1755102;man;30;vocation;full-tim;inapplicable;Referenc;1755101;married;7;2;16;33.214376;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;17681;Middlela;1768102;couple w;2;0;0;0;71503.20313;11400.48566;1768102;woman;36;apprenti;full-tim;inapplicable;Referenc;1768101;single.;7;0;12;47.8272;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;17781;Middlela;1778101;couple w;4;2;0;0;78369.60156;14148.39738;1778101;woman;44;apprenti;part-tim;inapplicable;Referenc;1778102;married;22;2;12;47.231904;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;17801;Middlela;1780101;couple w;2;0;0;0;22928.49609;4826.356681;1780101;woman;59;apprenti;work in;inapplicable;Referenc;1780102;married;38;4;12;50.915616;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;17851;Middlela;1785102;couple w;3;1;0;0;85808.60156;11874.82313;1785102;woman;29;universi;part-tim;inapplicable;Referenc;1785101;married;5;2;18;25.3683;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;17891;Middlela;1789101;couple w;2;0;0;0;58096.39844;8724.342086;1789101;man;73;universi;retired;23880;Referenc;1789102;married;45;6;18;22.883874;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;17921;Middlela;1792101;one pers;1;0;0;0;27218.71875;5619.531753;1792101;woman;35;domestic;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;10;59.22912;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;18011;North-we;1801102;couple w;3;0;1;0;103635.6016;16695.57876;1801102;woman;52;bachelor;child. w;inapplicable;Referenc;1801101;married;28;2;13;50.065689;Switzerl;Germany;inapplic;inapplic;1975;german
2003;18211;North-we;1821102;couple w;2;0;0;0;35196.10938;5887.336945;1821102;woman;73;compulso;retired;18720;Referenc;1821101;married;52;2;9;58.754802;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;18241;North-we;1824101;lone par;2;1;0;0;21390.5;4970.86752;1824101;woman;48;apprenti;part-tim;inapplicable;Referenc;inapplicable;divorced;17;2;12;55.438848;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;18301;North-we;1830101;couple w;2;0;0;0;108460.6016;19902.74822;1830101;man;70;universi;retired;inapplicable;Referenc;1830102;married;41;4;18;22.743336;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;18391;North-we;1839101;couple w;2;0;0;0;62851.19922;11737.25329;1839101;man;67;apprenti;other re;48000;Referenc;1839102;married;37;3;12;50.21856;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;18761;North-we;1876101;one pers;1;0;0;0;47107.80078;8105.26337;1876101;woman;88;domestic;retired;60410;Referenc;inapplicable;widower/;0;1;10;57.43212;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;18962;North-we;1896101;couple w;2;0;0;0;114742.2031;17151.85471;1896101;woman;28;apprenti;full-tim;inapplicable;Referenc;1896201;single.;0;2;12;49.852224;Switzerl;France a;inapplic;inapplic;since bi;german
2003;19001;North-we;1900101;couple w;3;1;0;0;60548.57813;12224.67419;1900101;man;34;bachelor;in schoo;inapplicable;Referenc;1900102;married;5;1;13;45.340586;India;inapplic;inapplic;annual p;1998;german
2003;19181;North-we;1918101;one pers;1;0;0;0;47499.80078;8931.926894;1918101;man;57;bachelor;part-tim;inapplicable;Referenc;inapplicable;widower/;0;1;13;49.648359;Switzerl;inapplic;inapplic;inapplic;1955;german
2003;19321;North-we;1932101;couple w;3;1;0;0;72863.20313;13030.26101;1932101;woman;43;universi;child. w;inapplicable;Referenc;1932102;married;16;1;18;25.673196;Switzerl;inapplic;inapplic;inapplic;1988;german
2003;19371;North-we;1937101;one pers;1;0;0;0;58240.80078;11942.66445;1937101;man;44;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;14;45.8367;Germany;inapplic;inapplic;resident;1989;german
2003;19631;North-we;1963102;couple w;2;0;0;0;36697.52734;6302.635532;1963102;woman;55;full-tim;work in;inapplicable;Referenc;1963101;married;35;3;12;51.831456;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;19632;North-we;1963103;one pers;1;0;0;0;51572.80078;8222.864853;1963103;man;32;universi;full-tim;inapplicable;Referenc;inapplicable;single.;0;2;18;25.68987;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;19641;Middlela;1964101;one pers;1;0;0;0;37894.60156;7293.394491;1964101;woman;33;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;14;41.889302;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;19681;North-we;1968102;couple w;2;0;0;0;63005.72656;10930.21579;1968102;woman;65;apprenti;part-tim;37200;Referenc;1968101;divorced;5;2;12;54.090528;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;19831;North-we;1983102;couple w;2;0;0;0;62187.60156;12500.53855;1983102;man;72;full-tim;retired;60600;Referenc;1983101;married;23;2;12;48.631104;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;19981;North-we;1998101;couple w;4;1;1;0;73147.45313;12772.1919;1998101;man;49;apprenti;full-tim;inapplicable;Referenc;1998102;married;24;2;12;48.76848;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;20081;North-we;2008102;couple w;2;0;0;0;95221.60156;16936.82796;2008102;woman;74;bachelor;retired;43320;Referenc;2008101;married;49;2;13;50.223347;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;20111;North-we;2011101;couple w;4;0;2;0;89582.79688;17194.70375;2011101;woman;51;apprenti;part-tim;inapplicable;Referenc;2011102;married;30;2;12;48.101952;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;20161;North-we;2016102;couple w;5;3;0;0;107332.2891;19746.96245;2016102;woman;47;bachelor;part-tim;inapplicable;Referenc;2016101;married;19;3;13;47.779648;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;20331;North-we;2033102;couple w;2;0;0;0;51330.54297;8947.555733;2033102;woman;65;apprenti;retired;24900;Referenc;2033101;married;44;2;12;55.189536;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;20371;North-we;2037102;couple w;3;0;1;0;79547.20313;12253.21336;2037102;woman;54;apprenti;part-tim;inapplicable;Referenc;2037101;married;29;3;12;49.511328;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;20461;North-we;2046101;couple w;2;0;0;0;83018.60156;11892.00603;2046101;woman;38;apprenti;part-tim;inapplicable;Referenc;2046102;married;5;0;12;50.335584;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;20621;North-we;2062101;one pers;1;0;0;0;18134.05469;3522.227932;2062101;woman;37;technica;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;16;33.71026;Switzerl;inapplic;inapplic;inapplic;1966;german
2003;20671;North-we;2067101;one pers;1;0;0;0;34294.80078;7113.828566;2067101;woman;61;elementa;part-tim;18790;Referenc;inapplicable;divorced;0;1;10;60.2594;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;20771;North-we;2077101;couple w;4;2;0;0;139281.7969;25869.73222;2077101;woman;42;universi;part-tim;150000;Referenc;2077104;married;15;2;18;21.90249;Switzerl;inapplic;inapplic;inapplic;1961;german
2003;20881;North-we;2088102;couple w;2;0;0;0;54137.60156;10676.52796;2088102;man;59;apprenti;full-tim;inapplicable;Referenc;2088101;married;36;2;12;54.268608;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;20991;North-we;2099101;one pers;1;0;0;0;96624.79688;17915.02863;2099101;man;42;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;16;35.953232;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21091;North-we;2109102;lone par;3;2;0;0;69100;11351.9296;2109102;woman;40;vocation;part-tim;inapplicable;Referenc;inapplicable;married;16;2;16;33.789076;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21161;North-we;2116102;couple w;3;1;0;0;84703;12130.94733;2116102;woman;25;apprenti;child. w;inapplicable;Referenc;2116101;married;0;2;12;53.734368;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21421;North-we;2142101;one pers;1;0;0;0;43515.80078;8202.996474;2142101;woman;59;apprenti;full-tim;inapplicable;Referenc;inapplicable;divorced;0;0;12;52.757472;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21441;North-we;2144102;couple w;2;0;0;0;51008.60938;9000.137257;2144102;woman;59;full-tim;part-tim;inapplicable;Referenc;2144101;married;34;2;12;52.553952;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21442;Lake Gen;2144103;couple w;2;0;0;0;48201.19922;9322.045306;2144103;man;30;universi;part-tim;inapplicable;Referenc;2144104;married;0;1;18;22.871964;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21471;North-we;2147101;couple w;4;0;2;0;128693.7969;24695.79438;2147101;woman;58;bachelor;child. w;inapplicable;Referenc;2147102;married;31;6;13;50.932808;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21472;North-we;2147103;one pers;1;0;0;0;38092.80078;7577.297797;2147103;man;26;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;14;39.197704;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21571;North-we;2157101;lone par;2;0;0;1;151579.5938;25252.73501;2157101;woman;81;full-tim;retired;60120;Referenc;inapplicable;widower/;47;2;12;49.4808;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21621;North-we;2162101;one pers;1;0;0;0;101791.7969;18614.3051;2162101;woman;63;vocation;retired;58800;Referenc;inapplicable;divorced;0;2;16;33.417984;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21851;North-we;2185101;one pers;1;0;0;0;55703.80078;11108.06866;2185101;woman;61;apprenti;part-tim;inapplicable;Referenc;inapplicable;separate;0;2;12;51.648288;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21852;North-we;2185102;couple w;2;0;0;0;69221.60156;14205.56673;2185102;man;65;apprenti;retired;inapplicable;Referenc;2185201;married;0;3;12;50.645952;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21881;North-we;2188101;lone par;4;3;0;0;24233.35938;5540.655401;2188101;woman;36;bachelor;in schoo;inapplicable;Referenc;inapplicable;divorced;14;3;13;47.334496;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;21911;North-we;2191101;couple w;2;0;0;0;100198.6016;13952.43111;2191101;woman;35;apprenti;full-tim;inapplicable;Referenc;2191102;single.;8;0;12;51.0072;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;22001;North-we;2200101;lone par;3;2;0;0;65016.40625;13222.48395;2200101;woman;40;apprenti;part-tim;inapplicable;Referenc;inapplicable;divorced;12;2;12;48.48864;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;22041;North-we;2204102;couple w;2;0;0;0;198138.2031;33859.76728;2204102;woman;59;universi;part-tim;inapplicable;Referenc;2204101;married;33;0;18;21.599976;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;22141;North-we;2214102;couple w;4;1;1;0;87751.76563;15392.22511;2214102;woman;46;apprenti;full-tim;inapplicable;Referenc;2214101;married;24;3;12;49.526592;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;22281;North-we;2228102;couple w;2;0;0;0;52510.60156;11095.88191;2228102;woman;42;domestic;full-tim;inapplicable;Referenc;2228101;married;20;0;10;54.03579;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;22341;North-we;2234102;couple w;5;3;0;0;107395.3984;16877.70541;2234102;woman;36;apprenti;child. w;inapplicable;Referenc;2234101;married;14;3;12;54.090528;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;22461;North-we;2246101;one pers;1;0;0;0;55465.80078;9376.851907;2246101;woman;59;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;14;41.516748;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;22661;North-we;2266101;couple w;3;0;1;0;94847.60156;17227.03131;2266101;woman;45;bachelor;full-tim;inapplicable;Referenc;2266104;divorced;22;2;13;47.979039;Switzerl;inapplic;inapplic;inapplic;1967;german
